user,date,transaction_type,amount
beede4bb-07ce-4705-a126-7d2aa70945a7,30-08-2020,CREDIT,26505
beede4bb-07ce-4705-a126-7d2aa70945a7,11-06-2020,DEBIT,29412
beede4bb-07ce-4705-a126-7d2aa70945a7,15-12-2020,CREDIT,7499
beede4bb-07ce-4705-a126-7d2aa70945a7,05-03-2020,DEBIT,32376
beede4bb-07ce-4705-a126-7d2aa70945a7,05-08-2020,CREDIT,49211
beede4bb-07ce-4705-a126-7d2aa70945a7,24-08-2020,DEBIT,82293
beede4bb-07ce-4705-a126-7d2aa70945a7,21-04-2020,CREDIT,69091
beede4bb-07ce-4705-a126-7d2aa70945a7,14-03-2020,CREDIT,72593
beede4bb-07ce-4705-a126-7d2aa70945a7,01-05-2020,DEBIT,99131
beede4bb-07ce-4705-a126-7d2aa70945a7,04-12-2020,DEBIT,81758
beede4bb-07ce-4705-a126-7d2aa70945a7,05-07-2020,CREDIT,53908
d64799d4-1131-49e8-b2bc-4cf930739aaf,12-09-2020,CREDIT,84588
d64799d4-1131-49e8-b2bc-4cf930739aaf,03-05-2020,DEBIT,26204
d64799d4-1131-49e8-b2bc-4cf930739aaf,15-02-2020,DEBIT,10950
d64799d4-1131-49e8-b2bc-4cf930739aaf,01-06-2020,CREDIT,77831
d64799d4-1131-49e8-b2bc-4cf930739aaf,17-12-2020,DEBIT,43670
d64799d4-1131-49e8-b2bc-4cf930739aaf,16-08-2020,DEBIT,69122
d64799d4-1131-49e8-b2bc-4cf930739aaf,06-09-2020,DEBIT,10349
d64799d4-1131-49e8-b2bc-4cf930739aaf,25-05-2020,DEBIT,89810
d64799d4-1131-49e8-b2bc-4cf930739aaf,17-05-2020,CREDIT,45079
d64799d4-1131-49e8-b2bc-4cf930739aaf,27-04-2020,DEBIT,8201
d64799d4-1131-49e8-b2bc-4cf930739aaf,05-07-2020,CREDIT,72468
d64799d4-1131-49e8-b2bc-4cf930739aaf,10-06-2020,CREDIT,58432
d64799d4-1131-49e8-b2bc-4cf930739aaf,18-12-2020,DEBIT,69140
d64799d4-1131-49e8-b2bc-4cf930739aaf,21-06-2020,DEBIT,37273
d64799d4-1131-49e8-b2bc-4cf930739aaf,18-08-2020,DEBIT,96328
d64799d4-1131-49e8-b2bc-4cf930739aaf,11-11-2020,DEBIT,51330
d64799d4-1131-49e8-b2bc-4cf930739aaf,04-02-2020,DEBIT,48750
d64799d4-1131-49e8-b2bc-4cf930739aaf,30-07-2020,CREDIT,56177
d64799d4-1131-49e8-b2bc-4cf930739aaf,11-06-2020,DEBIT,34849
2ea439b2-59f0-4db3-b134-72c352a1f021,29-01-2020,DEBIT,29402
2ea439b2-59f0-4db3-b134-72c352a1f021,02-04-2020,CREDIT,6595
2ea439b2-59f0-4db3-b134-72c352a1f021,10-11-2020,CREDIT,92104
2ea439b2-59f0-4db3-b134-72c352a1f021,10-02-2020,CREDIT,28666
2ea439b2-59f0-4db3-b134-72c352a1f021,27-04-2020,CREDIT,32305
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,26-06-2020,DEBIT,94780
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,26-01-2020,CREDIT,87181
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,29-11-2020,CREDIT,65702
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,16-01-2020,CREDIT,63918
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,12-11-2020,DEBIT,37297
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,02-07-2020,DEBIT,28260
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,24-05-2020,CREDIT,76391
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,03-11-2020,DEBIT,53221
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,21-02-2020,CREDIT,5403
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,25-06-2020,CREDIT,86971
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,19-03-2020,CREDIT,52705
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,06-03-2020,CREDIT,1448
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,07-11-2020,CREDIT,60338
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,01-08-2020,DEBIT,88097
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,01-02-2020,CREDIT,11873
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,24-06-2020,DEBIT,26367
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,10-03-2020,DEBIT,76279
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,19-11-2020,CREDIT,82474
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,23-08-2020,DEBIT,82503
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,28-09-2020,CREDIT,59460
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,30-10-2020,DEBIT,19811
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,06-01-2020,CREDIT,16067
9fbdb5ba-ce36-4990-a27b-b129fbd2c735,17-06-2020,CREDIT,79092
695b716d-15e0-4e5e-b52e-49ec70d38601,07-10-2020,DEBIT,41205
695b716d-15e0-4e5e-b52e-49ec70d38601,02-11-2020,DEBIT,78043
695b716d-15e0-4e5e-b52e-49ec70d38601,03-09-2020,DEBIT,55891
695b716d-15e0-4e5e-b52e-49ec70d38601,15-03-2020,DEBIT,77814
695b716d-15e0-4e5e-b52e-49ec70d38601,04-06-2020,DEBIT,30844
695b716d-15e0-4e5e-b52e-49ec70d38601,20-03-2020,CREDIT,46558
695b716d-15e0-4e5e-b52e-49ec70d38601,28-03-2020,DEBIT,22149
695b716d-15e0-4e5e-b52e-49ec70d38601,15-07-2020,CREDIT,97551
695b716d-15e0-4e5e-b52e-49ec70d38601,10-06-2020,CREDIT,20892
695b716d-15e0-4e5e-b52e-49ec70d38601,02-08-2020,CREDIT,1701
695b716d-15e0-4e5e-b52e-49ec70d38601,21-03-2020,CREDIT,42994
695b716d-15e0-4e5e-b52e-49ec70d38601,24-12-2020,DEBIT,37582
695b716d-15e0-4e5e-b52e-49ec70d38601,12-07-2020,DEBIT,94334
695b716d-15e0-4e5e-b52e-49ec70d38601,25-11-2020,DEBIT,60646
695b716d-15e0-4e5e-b52e-49ec70d38601,08-04-2020,CREDIT,98007
695b716d-15e0-4e5e-b52e-49ec70d38601,06-12-2020,CREDIT,249
695b716d-15e0-4e5e-b52e-49ec70d38601,06-11-2020,DEBIT,46828
695b716d-15e0-4e5e-b52e-49ec70d38601,15-05-2020,CREDIT,13662
695b716d-15e0-4e5e-b52e-49ec70d38601,24-02-2020,DEBIT,16046
695b716d-15e0-4e5e-b52e-49ec70d38601,06-05-2020,CREDIT,43515
695b716d-15e0-4e5e-b52e-49ec70d38601,13-07-2020,DEBIT,69131
695b716d-15e0-4e5e-b52e-49ec70d38601,18-04-2020,DEBIT,71148
695b716d-15e0-4e5e-b52e-49ec70d38601,27-04-2020,DEBIT,40334
695b716d-15e0-4e5e-b52e-49ec70d38601,03-04-2020,DEBIT,1334
695b716d-15e0-4e5e-b52e-49ec70d38601,20-08-2020,CREDIT,66258
695b716d-15e0-4e5e-b52e-49ec70d38601,26-08-2020,CREDIT,28501
695b716d-15e0-4e5e-b52e-49ec70d38601,11-09-2020,CREDIT,24753
695b716d-15e0-4e5e-b52e-49ec70d38601,24-09-2020,CREDIT,94521
695b716d-15e0-4e5e-b52e-49ec70d38601,30-01-2020,CREDIT,46269
695b716d-15e0-4e5e-b52e-49ec70d38601,11-04-2020,DEBIT,54211
695b716d-15e0-4e5e-b52e-49ec70d38601,03-08-2020,CREDIT,13123
695b716d-15e0-4e5e-b52e-49ec70d38601,20-06-2020,CREDIT,1997
695b716d-15e0-4e5e-b52e-49ec70d38601,30-07-2020,CREDIT,5613
695b716d-15e0-4e5e-b52e-49ec70d38601,02-05-2020,CREDIT,15785
695b716d-15e0-4e5e-b52e-49ec70d38601,16-11-2020,CREDIT,43368
695b716d-15e0-4e5e-b52e-49ec70d38601,02-12-2020,CREDIT,21949
695b716d-15e0-4e5e-b52e-49ec70d38601,21-12-2020,CREDIT,20071
695b716d-15e0-4e5e-b52e-49ec70d38601,26-06-2020,DEBIT,18085
695b716d-15e0-4e5e-b52e-49ec70d38601,25-11-2020,DEBIT,83432
695b716d-15e0-4e5e-b52e-49ec70d38601,17-04-2020,CREDIT,53953
695b716d-15e0-4e5e-b52e-49ec70d38601,20-05-2020,CREDIT,48928
695b716d-15e0-4e5e-b52e-49ec70d38601,12-12-2020,DEBIT,62722
695b716d-15e0-4e5e-b52e-49ec70d38601,30-04-2020,CREDIT,59977
695b716d-15e0-4e5e-b52e-49ec70d38601,17-12-2020,DEBIT,56428
695b716d-15e0-4e5e-b52e-49ec70d38601,22-03-2020,CREDIT,63098
695b716d-15e0-4e5e-b52e-49ec70d38601,08-12-2020,DEBIT,70315
695b716d-15e0-4e5e-b52e-49ec70d38601,02-04-2020,CREDIT,93434
695b716d-15e0-4e5e-b52e-49ec70d38601,24-04-2020,DEBIT,32490
695b716d-15e0-4e5e-b52e-49ec70d38601,23-10-2020,DEBIT,62404
695b716d-15e0-4e5e-b52e-49ec70d38601,11-12-2020,CREDIT,79129
32bece99-5550-4a71-aa91-befa9e8381d0,16-08-2020,DEBIT,90838
32bece99-5550-4a71-aa91-befa9e8381d0,21-06-2020,CREDIT,76097
32bece99-5550-4a71-aa91-befa9e8381d0,11-12-2020,CREDIT,84637
32bece99-5550-4a71-aa91-befa9e8381d0,13-06-2020,CREDIT,17517
32bece99-5550-4a71-aa91-befa9e8381d0,25-04-2020,DEBIT,47158
32bece99-5550-4a71-aa91-befa9e8381d0,28-06-2020,CREDIT,98109
32bece99-5550-4a71-aa91-befa9e8381d0,03-07-2020,CREDIT,6413
6726790b-a438-4d72-bc89-18cb9c7ce124,22-03-2020,CREDIT,47872
6726790b-a438-4d72-bc89-18cb9c7ce124,19-08-2020,CREDIT,19017
6726790b-a438-4d72-bc89-18cb9c7ce124,09-11-2020,DEBIT,34497
6726790b-a438-4d72-bc89-18cb9c7ce124,09-06-2020,DEBIT,42462
6726790b-a438-4d72-bc89-18cb9c7ce124,10-12-2020,CREDIT,8025
6726790b-a438-4d72-bc89-18cb9c7ce124,19-07-2020,CREDIT,22326
6726790b-a438-4d72-bc89-18cb9c7ce124,14-12-2020,CREDIT,90987
6726790b-a438-4d72-bc89-18cb9c7ce124,13-01-2020,DEBIT,22456
6726790b-a438-4d72-bc89-18cb9c7ce124,26-12-2020,DEBIT,68287
6726790b-a438-4d72-bc89-18cb9c7ce124,08-01-2020,CREDIT,54457
6726790b-a438-4d72-bc89-18cb9c7ce124,28-07-2020,CREDIT,11498
6726790b-a438-4d72-bc89-18cb9c7ce124,21-12-2020,DEBIT,80561
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,09-09-2020,CREDIT,27688
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,29-02-2020,CREDIT,10669
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,15-02-2020,DEBIT,18498
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,09-01-2020,DEBIT,18208
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,29-05-2020,CREDIT,19241
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,22-03-2020,CREDIT,12273
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,07-01-2020,CREDIT,55311
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,14-03-2020,CREDIT,47096
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,26-09-2020,DEBIT,86002
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,24-03-2020,CREDIT,15398
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,20-03-2020,DEBIT,21108
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,18-06-2020,CREDIT,45602
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,16-09-2020,CREDIT,83909
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,05-07-2020,DEBIT,92923
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,01-11-2020,CREDIT,97036
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,31-01-2020,CREDIT,99982
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,17-06-2020,CREDIT,49394
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,16-07-2020,DEBIT,19418
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,22-04-2020,CREDIT,95234
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,17-07-2020,DEBIT,26621
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,28-09-2020,DEBIT,31985
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,15-07-2020,DEBIT,24408
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,19-07-2020,DEBIT,15185
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,21-12-2020,DEBIT,76696
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,26-05-2020,CREDIT,21025
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,24-02-2020,DEBIT,17832
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,20-11-2020,DEBIT,40728
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,03-08-2020,DEBIT,56441
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,28-01-2020,CREDIT,66487
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,06-06-2020,CREDIT,59148
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,02-06-2020,CREDIT,97649
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,21-12-2020,CREDIT,79761
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,05-02-2020,CREDIT,45773
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,09-02-2020,CREDIT,27267
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,30-01-2020,CREDIT,41579
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,06-06-2020,CREDIT,87418
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,27-11-2020,CREDIT,90391
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,09-08-2020,CREDIT,6478
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,28-10-2020,DEBIT,57455
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,30-09-2020,DEBIT,60277
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,04-11-2020,CREDIT,42528
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,23-07-2020,CREDIT,11086
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,21-06-2020,CREDIT,66584
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,03-04-2020,DEBIT,50141
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,20-03-2020,DEBIT,60905
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,12-04-2020,DEBIT,15211
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,28-06-2020,DEBIT,43240
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,14-08-2020,CREDIT,16355
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,01-08-2020,DEBIT,14278
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,14-02-2020,DEBIT,95357
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,28-07-2020,CREDIT,16182
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,03-08-2020,DEBIT,81427
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,05-06-2020,DEBIT,98281
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,20-07-2020,CREDIT,23714
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,15-07-2020,CREDIT,66208
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,29-03-2020,CREDIT,41956
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,19-01-2020,DEBIT,13722
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,04-12-2020,DEBIT,6626
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,07-05-2020,DEBIT,18954
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,20-11-2020,CREDIT,52805
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,15-07-2020,DEBIT,76689
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,04-06-2020,DEBIT,8561
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,22-12-2020,CREDIT,99820
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,08-11-2020,CREDIT,73074
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,16-09-2020,DEBIT,73421
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,27-03-2020,DEBIT,98064
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,04-07-2020,DEBIT,6578
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,07-06-2020,DEBIT,39301
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,03-02-2020,CREDIT,77921
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,21-05-2020,DEBIT,39300
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,02-02-2020,CREDIT,49978
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,23-11-2020,CREDIT,61709
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,19-08-2020,DEBIT,23250
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,17-07-2020,CREDIT,36011
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,07-08-2020,CREDIT,11518
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,06-04-2020,CREDIT,14526
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,30-12-2020,CREDIT,85122
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,17-03-2020,CREDIT,40925
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,21-09-2020,CREDIT,59245
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,25-01-2020,CREDIT,35829
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,01-03-2020,CREDIT,62666
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,01-12-2020,CREDIT,69460
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,03-03-2020,CREDIT,94910
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,25-07-2020,CREDIT,75486
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,17-09-2020,CREDIT,2227
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,24-07-2020,DEBIT,93137
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,22-07-2020,CREDIT,79750
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,18-12-2020,CREDIT,8270
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,14-08-2020,DEBIT,84839
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,12-07-2020,DEBIT,71451
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,12-02-2020,DEBIT,63731
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,27-12-2020,CREDIT,33792
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,15-07-2020,CREDIT,43468
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,09-12-2020,CREDIT,66961
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,20-04-2020,DEBIT,76734
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,05-08-2020,CREDIT,25123
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,12-09-2020,DEBIT,78260
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,07-01-2020,CREDIT,31023
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,10-11-2020,CREDIT,47148
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,26-05-2020,CREDIT,24195
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,07-11-2020,DEBIT,54995
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,16-02-2020,DEBIT,27683
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,09-05-2020,DEBIT,58833
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,31-10-2020,CREDIT,35130
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,04-03-2020,CREDIT,44411
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,25-12-2020,CREDIT,65942
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,02-12-2020,DEBIT,96617
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,31-08-2020,DEBIT,97430
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,24-07-2020,CREDIT,76129
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,05-01-2020,CREDIT,42663
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,19-11-2020,CREDIT,43897
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,17-09-2020,DEBIT,58413
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,04-02-2020,CREDIT,79528
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,16-05-2020,DEBIT,36376
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,31-05-2020,DEBIT,82500
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,17-06-2020,DEBIT,41684
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,18-02-2020,CREDIT,2643
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,18-10-2020,CREDIT,54652
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,19-03-2020,CREDIT,1258
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,19-10-2020,DEBIT,56961
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,13-04-2020,DEBIT,59928
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,03-06-2020,DEBIT,78777
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,29-06-2020,DEBIT,74971
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,07-09-2020,DEBIT,10402
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,26-11-2020,CREDIT,81068
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,17-08-2020,DEBIT,11190
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,28-03-2020,CREDIT,33516
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,14-03-2020,CREDIT,38255
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,21-01-2020,DEBIT,169
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,21-01-2020,DEBIT,67471
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,25-10-2020,CREDIT,89398
0124fece-e04a-464c-8f9f-25a787b4bc3e,15-12-2020,DEBIT,62720
0124fece-e04a-464c-8f9f-25a787b4bc3e,30-06-2020,CREDIT,15042
0124fece-e04a-464c-8f9f-25a787b4bc3e,12-09-2020,CREDIT,59655
0124fece-e04a-464c-8f9f-25a787b4bc3e,22-12-2020,DEBIT,8746
0124fece-e04a-464c-8f9f-25a787b4bc3e,28-11-2020,CREDIT,3897
0124fece-e04a-464c-8f9f-25a787b4bc3e,20-06-2020,CREDIT,68207
0124fece-e04a-464c-8f9f-25a787b4bc3e,25-01-2020,CREDIT,22782
0124fece-e04a-464c-8f9f-25a787b4bc3e,23-10-2020,CREDIT,94884
0124fece-e04a-464c-8f9f-25a787b4bc3e,20-08-2020,CREDIT,27058
0124fece-e04a-464c-8f9f-25a787b4bc3e,06-02-2020,DEBIT,9891
0124fece-e04a-464c-8f9f-25a787b4bc3e,16-11-2020,CREDIT,47619
0124fece-e04a-464c-8f9f-25a787b4bc3e,11-06-2020,DEBIT,47047
0124fece-e04a-464c-8f9f-25a787b4bc3e,30-05-2020,DEBIT,32033
0124fece-e04a-464c-8f9f-25a787b4bc3e,11-11-2020,DEBIT,55455
0124fece-e04a-464c-8f9f-25a787b4bc3e,10-03-2020,DEBIT,5388
0124fece-e04a-464c-8f9f-25a787b4bc3e,30-07-2020,DEBIT,3434
0124fece-e04a-464c-8f9f-25a787b4bc3e,27-07-2020,DEBIT,38385
0124fece-e04a-464c-8f9f-25a787b4bc3e,12-02-2020,DEBIT,59956
0124fece-e04a-464c-8f9f-25a787b4bc3e,11-04-2020,CREDIT,7736
0742ea7d-2699-45bb-b06b-8734d747c821,22-11-2020,DEBIT,75773
0742ea7d-2699-45bb-b06b-8734d747c821,30-03-2020,CREDIT,95316
0742ea7d-2699-45bb-b06b-8734d747c821,08-08-2020,CREDIT,75204
0742ea7d-2699-45bb-b06b-8734d747c821,21-11-2020,CREDIT,45786
0742ea7d-2699-45bb-b06b-8734d747c821,23-01-2020,DEBIT,33622
0742ea7d-2699-45bb-b06b-8734d747c821,08-10-2020,CREDIT,17729
0742ea7d-2699-45bb-b06b-8734d747c821,24-06-2020,CREDIT,479
0742ea7d-2699-45bb-b06b-8734d747c821,01-03-2020,DEBIT,55318
0742ea7d-2699-45bb-b06b-8734d747c821,31-01-2020,DEBIT,39234
0742ea7d-2699-45bb-b06b-8734d747c821,25-04-2020,DEBIT,49836
0742ea7d-2699-45bb-b06b-8734d747c821,03-07-2020,CREDIT,95604
0742ea7d-2699-45bb-b06b-8734d747c821,06-03-2020,DEBIT,42786
0742ea7d-2699-45bb-b06b-8734d747c821,20-09-2020,CREDIT,83483
0742ea7d-2699-45bb-b06b-8734d747c821,19-05-2020,CREDIT,12161
0742ea7d-2699-45bb-b06b-8734d747c821,15-04-2020,CREDIT,69598
0742ea7d-2699-45bb-b06b-8734d747c821,02-02-2020,DEBIT,2593
0742ea7d-2699-45bb-b06b-8734d747c821,26-05-2020,DEBIT,30880
0742ea7d-2699-45bb-b06b-8734d747c821,25-06-2020,CREDIT,72498
0742ea7d-2699-45bb-b06b-8734d747c821,09-02-2020,DEBIT,27493
0742ea7d-2699-45bb-b06b-8734d747c821,02-05-2020,DEBIT,75172
0742ea7d-2699-45bb-b06b-8734d747c821,04-07-2020,CREDIT,81647
0742ea7d-2699-45bb-b06b-8734d747c821,23-06-2020,CREDIT,5036
0742ea7d-2699-45bb-b06b-8734d747c821,02-02-2020,DEBIT,71390
0742ea7d-2699-45bb-b06b-8734d747c821,21-08-2020,DEBIT,77360
0742ea7d-2699-45bb-b06b-8734d747c821,21-08-2020,DEBIT,13294
0742ea7d-2699-45bb-b06b-8734d747c821,16-04-2020,CREDIT,58516
0742ea7d-2699-45bb-b06b-8734d747c821,11-08-2020,DEBIT,41654
0742ea7d-2699-45bb-b06b-8734d747c821,21-03-2020,DEBIT,79893
0742ea7d-2699-45bb-b06b-8734d747c821,26-07-2020,CREDIT,125
0742ea7d-2699-45bb-b06b-8734d747c821,10-11-2020,DEBIT,13768
0742ea7d-2699-45bb-b06b-8734d747c821,09-03-2020,DEBIT,23633
0742ea7d-2699-45bb-b06b-8734d747c821,11-08-2020,CREDIT,60981
0742ea7d-2699-45bb-b06b-8734d747c821,24-07-2020,DEBIT,48822
0742ea7d-2699-45bb-b06b-8734d747c821,31-05-2020,DEBIT,83845
0742ea7d-2699-45bb-b06b-8734d747c821,16-05-2020,CREDIT,53067
0742ea7d-2699-45bb-b06b-8734d747c821,23-10-2020,CREDIT,15036
0742ea7d-2699-45bb-b06b-8734d747c821,19-12-2020,CREDIT,20966
0742ea7d-2699-45bb-b06b-8734d747c821,14-05-2020,CREDIT,929
0742ea7d-2699-45bb-b06b-8734d747c821,22-08-2020,CREDIT,71546
0742ea7d-2699-45bb-b06b-8734d747c821,27-02-2020,DEBIT,98148
0742ea7d-2699-45bb-b06b-8734d747c821,03-03-2020,CREDIT,84569
0742ea7d-2699-45bb-b06b-8734d747c821,16-03-2020,DEBIT,17907
0742ea7d-2699-45bb-b06b-8734d747c821,29-09-2020,CREDIT,82064
0742ea7d-2699-45bb-b06b-8734d747c821,01-05-2020,DEBIT,9025
